,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
RCA_all_win75,-0.0812575840591338,0.14521970080932906,0.233795488655441,-0.05574294259834645,0.2116960061386353,0.5342121554953215,0.02850923623610791,-0.11156663511938412,-0.026329344718491896,-0.48497861703566764,0.3088152345152707,0.10089592187798219,0.1325617974613694,-0.22551006058493878,-0.2686533390461919,0.04562861026561822,-0.25350034782121533,0.24892397022175244,-0.06658480302030081,0.24808502941767044
RCA_all_win76,0.24182547183177533,0.1839260310523366,0.07079767634452025,0.12339391994700034,0.4448941544535489,0.9844086799233742,-0.1963616368569293,0.15875759001797235,0.5106227639698552,0.56799082406112,0.12625444813925335,0.33678017601337806,-0.08878130371767243,0.06978298683943814,0.1562070739050312,-0.3717978994307498,-0.10706132224623899,0.4669347141715811,0.17378376930183953,-0.24112616299618359
RCA_all_win77,0.5364031231582082,0.2298037471337343,-0.020315698025538568,0.4260478746175552,0.12489309241131186,0.805154159505303,0.18862188097077826,0.04266452516903434,-0.3858747092331517,0.04724243197763856,0.1252479886793728,0.35378169010325766,0.13025520819624103,0.7145632905616951,0.19114824399909852,0.04486491806065179,0.009322384983424296,-0.13873119252636154,0.0011752513447095443,-0.0320911531868841
RCA_all_win78,-0.020705952825375334,0.03479978100229469,-0.2973949669094353,-0.22664733562296815,-0.2945197216784967,-0.6511231963198557,-0.3007479382687298,0.11309928700552246,-0.1472085514854575,0.029294848280655553,0.045361641033892564,-0.07946060265402859,0.0677930603058198,0.04982414089487602,-0.17707562339582483,0.559480019423277,-0.16977033048115395,-0.33736366731847756,-0.12373257744486682,0.24152300384255904
RCA_all_win79,0.11737913736284357,-0.22208950800083255,-0.16666437454252864,-0.39815665225252905,-0.38864675488494227,0.11737117460901496,-0.36935978568939204,-0.45030918775914885,0.05315329243081507,-0.28281162919782826,0.2907527022073346,-0.18929105837518378,-0.31175465102648875,-0.2373481970150801,0.0242437327209745,-0.0317542737575718,-0.09113564619935417,0.02179420648308034,0.0663818169414271,0.05870043330716223
RCA_all_win80,0.4532075731532465,-0.3299571440218732,0.5643629633531231,0.49135132259329073,0.47037830613833176,-0.1538186050417618,0.4452918861815821,0.6559358330713208,0.4441906205140275,0.4540383354396938,0.35282780654695056,0.2679675461346355,0.2910285934617759,0.38767123721903296,0.011207752769672176,0.5931353602847833,0.2583415801514797,0.5511581855070778,0.2260690179779637,0.1855825810408867
RCA_all_win81,-0.23298197075507035,0.08203423607645403,0.216734385560143,0.04260678273355842,-0.1252395865450521,0.5616275166546951,0.19324711893192484,0.08223216381838475,0.2669000827674994,0.18851360629395664,0.5655456763671943,0.3485266029984626,0.1598753942800345,0.037993722023576745,0.06688411271257737,0.0386108279135827,-0.1691464005085814,-0.26785053237754114,0.17383765425323805,0.3126375559947441
RCA_all_win82,-0.9430385793986718,-0.4861430686336294,-0.08850439128854107,0.09288820295293676,-0.5555287740358222,-0.16215361253629537,-0.5331860887888883,-0.36923771756636814,-0.2356511667619329,-0.24927890538300676,-0.16263859670552722,0.0908557660384642,-0.20125973832735383,-0.22716736311006008,-0.3470242320633033,-0.28137233359885766,-0.2624731468792291,-0.36508157349095754,-0.16245474302845814,-0.1422734692028673
RCA_all_win83,0.6745808847106358,0.24563844198798088,0.07178545759159324,0.3083416679740253,0.5109431950398958,-0.29481272721257873,0.4934141844285287,0.6501844489279514,0.018429784840779815,0.3749774697052751,-0.07210381879656046,0.19753637144329456,0.463541420842454,0.21619359257552395,0.2931371323451721,0.25220963904683263,0.2380986474067755,-0.040388191894533444,0.1123173903602287,0.2731229018879139
RCA_all_win84,-0.10626541414321614,0.05145869770118051,0.2767184750302161,-0.028107277031662617,-0.1283600968486614,0.28199591710960425,0.3815645119477004,-0.2959007711338767,0.07463294457028728,-0.3996531290075867,0.3821100700456837,0.1673360244775699,-0.31582875907360664,-0.13110864280614104,0.258965758126243,-0.6822944007863663,0.22724402715200798,-0.45277744221912636,0.12107014857409548,-0.3900430309285918
RCA_all_win85,-0.2126839031668713,-0.40942387627935367,-0.1911452229951115,-0.23327483503739896,-0.3206658677201334,-0.19735603210471367,-0.3423731627250181,-0.07004928541964192,-0.4527269133446886,-0.11046026237356718,-0.07444145545135902,-0.39442586122727075,-0.3303126148845233,0.29768565614496784,-0.6362053850292271,0.17708965972377225,-0.2522743120926495,-0.23263858228749607,-0.2024688430590144,-0.17051804097596684
RCA_all_win86,0.3937021071143283,0.30660857736487546,0.4939543834007129,-0.350891038588679,0.18273848829205433,0.5491392369072183,0.2511936825000314,-0.05318225964034662,-0.034272148638313044,-0.3546115007753061,-0.2646847796950773,-0.20837555591843038,-0.05139384562105219,-0.21196954650575076,0.4355565739302297,0.057292584674834994,0.14217589607419767,0.3845420494115306,-0.025369971727572,0.14438658136802401
RCA_all_win87,-0.09517240670634611,-0.0944860554933902,0.16980524216019782,0.08350045738925818,-0.08054141736490592,0.13672132328924902,0.33735095882677707,0.04386303527339597,-0.039743098937516055,0.601616847600573,-0.10198856223836285,-0.06734758976243929,0.01469524773538448,0.5017901215422756,-0.0841654741841289,0.0279419369073218,-0.01896973885972371,0.35524057264929876,-0.03764142993419225,0.15420731447604932
RCA_all_win88,0.24346709485391854,0.20231965871493873,-0.38383921424018236,0.04451599780672502,0.15231623503156222,-0.4376310858145539,0.2036630947069952,-0.21692719875450273,0.001861831031819139,-0.4158038389895054,-0.2576041663219802,-0.1591357232679328,0.05961632479651473,-0.39981403618459405,-0.1946207586530022,-0.17423584432312042,0.25961558157974585,0.06318239319682145,0.031000325354789277,-0.06022129849180715
RCA_all_win89,-0.08433567100334252,0.44119088345522567,-0.41986272858986556,-0.17261585173173907,0.09352806571064648,-0.20472855308404525,-0.001448195785580829,-0.0673617149017735,0.17883317812578825,-0.5975939403634506,-0.34218988724002125,0.4714341802911847,0.13778232553739508,0.4249432619488736,0.17690101313920648,-0.20334427059220056,0.17367921539546424,0.318839830776908,-0.07292411266282862,0.11295624273152466
RCA_all_win90,0.2866227569031177,0.06131830707589754,0.04657032230826935,0.2720592826154717,0.33317424703974946,0.34948779804798213,-0.1281197177610704,0.15861791766265199,0.21913942117578483,0.4946300610473534,0.1974024321523841,0.12997064118473511,-0.058682506414916985,0.4024461887838188,0.03037759663492931,-0.15476534108550521,0.09921258782208327,-0.1889668160501678,-0.0022016778219467806,-0.25455911951941346
RCA_all_win91,0.26130914904044433,0.15333224884394125,0.3229597654526676,0.06901551298212122,-0.012081038483207886,0.3956293409882048,0.037608052747435304,-0.0996516837776064,0.3048260898221288,-0.007482235979904481,0.12888505062530792,0.05133228132795624,0.2083843142039007,-0.014991522857681254,0.24827073694465246,0.2732031962031799,0.18795887817198476,-0.37222184302355116,0.1264054535884706,0.0058242665787231335
RCA_all_win92,-0.3374333884751989,0.00132834697111389,-0.1542311241869658,-0.17277507552572247,-0.4932603507773127,-0.4790814085623699,-0.014445909365491684,-0.2131324805269015,0.0017031622270208108,0.43542740418053655,0.36980942589369337,0.06314226489598934,-0.13938508774049718,-0.060489805172582504,-0.012921677114548353,0.2837114377285106,-0.14976986412663168,0.40198515318100975,-0.2290860063380942,0.02860640903473721
RCA_all_win93,0.24238218353550728,-0.18306761262107574,0.12683693858431894,0.01704264015332555,0.39964497047887027,0.011706941701974383,0.17576972566251248,0.3189132034553254,0.2025136370506498,0.1287682249682353,0.07001401659059209,0.07509255242479496,0.1531616807758422,0.7056368863306488,-0.04213196673167274,0.28205379944930803,0.04032961832965275,0.2758992296480435,0.10113134115618369,0.44612559954825476
RCA_all_win94,-0.24885803877132398,-0.08738787058536877,-0.1706615796308466,0.1298556260538654,-0.4679695592421983,0.14245413257300157,-0.32537938363044644,-0.2928204153113194,-0.398402647759402,-0.01703768502035618,-0.5890011295459902,-0.17869448722065398,0.10167269533093125,0.00656299733575267,-0.007845428969263706,-0.03411111098498165,-0.09896404239453467,-0.5069625863705436,0.06033621811435108,-0.021902002287393675
RCA_all_win95,-0.1581482383889194,0.1369093320924782,0.41196675783168557,-0.09601298205939257,0.06821443678988447,0.5988522440114736,0.02381195308104996,-0.13238844392401825,-0.08766409474312592,-0.1936441715243082,0.35241144844063976,-0.3186453472787699,-0.06507982735900422,-0.3863824516039635,0.09778048425322294,-0.07197851175157623,0.023146066961636784,-0.3413330743886291,-0.010077237438862827,-0.17196989902265553
RCA_all_win96,-0.39053141569752187,-0.22108464663231175,0.03455131668717564,0.21935657294402847,0.2081221540926612,-0.4686110136531788,-0.019176176283823572,0.09475683458449186,-0.30859501908948667,0.09853698837413001,-0.3371005677751848,-0.1551658177047331,-0.0554321567716579,0.021376599159118635,-0.06775028852182408,-0.6037288705572166,0.36678891573328265,0.12701918646932917,-0.05386865967868033,-0.17955359034195223
RCA_all_win97,-0.5211902183761128,-0.2973002890239498,-0.5373892358529015,0.3375859992582065,-0.2947173005744054,-0.13993961937597033,0.23501916301954376,-0.2918965181470593,-0.06555143835359341,-0.4991730571327964,-0.7721008638541058,-0.3337607753701981,-0.5458319261665439,-0.16678366571584993,-0.30394593583721624,-0.4884635695642527,-0.26800852796119506,-0.5560257679139385,-0.05352038203120456,-0.26691982948636583
RCA_all_win98,0.22991620547499897,0.07099786121989143,-0.1057647247512264,-0.24466587360410375,-0.24650280693910434,-0.6807757940717704,0.20195180583595213,0.5753390204731896,0.063235872317697,0.08963141434078767,-0.2746508504327897,0.023762850908270367,0.06396855816862103,-0.18666354952463804,-0.37691978175701196,-0.1256383994896516,-0.1556356664928656,0.7811861015258142,-0.09152051868950467,-0.24375651519983593
RCA_all_win99,-0.0052445517019099296,0.08122990714768949,-0.2378175127966425,0.03337575722697677,0.4257839951525292,0.08122472671655082,0.04857984813307031,-0.2624092808548229,0.25369773387081374,-0.09645231297167862,0.027852207950223577,0.07369635273491743,0.2032035393969729,-1.2018846368753504,0.16425886663603592,-0.6599760518789279,0.1496608032207999,-0.08477531952534662,0.06597876397062055,0.407428748463755
RCA_he_win0,0.45745775962851054,0.11651081842151888,0.4703384287594613,0.23580529449759977,0.3077867459529674,0.39157891728235295,0.3967482696996703,0.09919539315012163,0.5094913224500486,-0.09927685351431108,0.16765741587312114,0.19193699068028458,0.12100536474959549,1.1677861497033761,0.3917060467595307,0.2538112698335978,0.35224384917560014,0.4601691349739437,0.18269858372218237,0.453542265187609
RCA_he_win1,-0.13525637570033575,-0.38966172386557574,0.3217664053400711,0.0362200029941539,0.03593978979157788,0.01956245038600974,0.202169596823075,-0.13069884155038308,-0.12359896229103055,-0.35953371371625703,0.0676651636193004,-0.037101204220407,0.10334035812653705,0.21842579531081283,-0.11732401937232924,-0.5275736171839437,0.0018281209918152158,-0.11598420800664413,0.0548439973298621,-0.2342381828138507
RCA_he_win2,-0.06013914649872323,0.019864293037942134,-0.061551813838545355,-0.254838161383525,-0.15767047129750741,-0.5292435138259205,0.02403220063731389,0.026974963914352647,0.02719806907414547,-0.0869719314324095,-0.32785086866788793,-0.1540084353080467,0.07415480129003935,0.3296410762905111,-0.14216650500034142,-0.32108835880306663,0.2717279787469287,0.13945590391834095,-0.036531499690613464,-0.08206208227109414
RCA_he_win3,0.6209632568889869,0.11550950987714236,0.06016422237972616,0.021359607525260806,0.2514111245179112,0.38539497105507664,0.12250148022855566,0.16522281314817094,0.4720749435207222,0.005849937579685102,0.2136337951922484,0.07723632567793397,0.3120471594145772,0.39543783678662336,0.09627259826585917,0.4222681810495434,0.22023211841131893,0.25867208882955,-0.015491631073007939,0.3427908287992396
RCA_he_win4,0.24182552407307467,0.18242065247936373,0.06743017753737353,0.4804507484829861,0.033039873687742013,0.6795523627624569,0.11958605893604339,-0.037718300925172046,-0.11299017131301979,0.07701709362870321,0.43579209930411067,0.0823744797436698,0.014156246660984924,-0.04634613177582296,-0.03879320722000611,0.020946404388105275,0.057210964273098755,0.08111803108012908,0.011603513251643077,-0.10697479918429445
RCA_he_win5,0.28393482490575034,0.04774458547035794,0.19421898104055135,0.3807752778386673,0.4716245122284989,0.7293504078373945,0.10755888689160881,0.328324996452779,-0.26949157869058976,0.3094750575745371,0.22319745961210108,0.30959263678616356,-0.13204408765165493,0.6497697203427824,0.11805935107653562,0.09294184842537294,0.03198747389665371,0.5009720054829723,0.12469954217222765,0.24765447311201935
RCA_he_win6,0.09280281532525543,0.11541016750110622,0.0909915647143359,0.14911079028708696,-0.0332401294727893,-0.0359954460690795,0.07140420313745129,0.41225940199513683,0.3344558721330315,0.18654144762077546,0.14687398697172938,-0.05955439561265507,0.2467937307212477,0.6385152573772871,-0.12562828560432104,0.06495438881863876,0.045209584508132714,-0.31151166418748033,0.32713597101283204,0.3304558637465794
RCA_he_win7,-0.28871562149749525,-0.37923800947701386,-0.5185485446080128,-0.09135795040499586,-0.273183652179561,-0.40354922273638005,-0.2988466054491009,0.06401396135405733,-0.2534214203080708,0.10589462236894667,0.1338019433928505,-0.2418731211067672,0.03275968255736122,-1.0014477612746038,-0.27499493546270115,-0.30532320400788376,-0.1858149478169791,-0.4572774116340864,-0.16391070466656116,-0.10643075428824156
RCA_he_win8,0.02859293811342304,0.061298028613519656,0.04210262188558466,0.6865299357098901,0.06214174070417311,0.4722938987197679,0.01884738678254918,-0.30427528289974975,0.11572690019068993,0.005701678418043452,0.1587287824602626,0.3271015025232582,0.2928305414307435,0.04972453888769457,-0.0316112159151212,0.2157187574438044,-0.07251610555325014,-0.004366321063743357,0.1340659093545919,0.12067776136537382
RCA_he_win9,-0.9570878811327713,-0.01987418789694853,-0.06994495860441545,0.03598880302510547,-0.0398342509397136,0.17417489222000873,0.1589952331657077,0.004760381760936895,0.35478513439879145,-0.4042276501863433,-0.13407931891343108,0.06526178194446448,0.2697068332172595,0.6207949818931016,-0.15205227846581731,-0.45637662898998266,0.04723900026808499,-0.39942563243749196,-0.05837481031197131,0.26538378680663033
RCA_he_win10,-0.643156532924221,-0.0019743990458194593,-0.3703201675894128,-0.44141292183535275,-0.34629515280934875,-0.3177621860637078,-0.15826726779838746,-0.3936970114168437,0.0902640519133873,-0.2934851946362577,-0.09764699527579825,0.10640078508632131,-0.02138135838360908,-0.9729646226076989,-0.2683973150317953,-0.6068198091183555,-0.2439389424814413,0.04539414420049348,-0.16920578255645105,-0.2594465690615072
RCA_he_win11,0.10972117795329546,0.10854427505129356,0.25818971263550866,0.18223290482321336,0.07194030748535116,0.7663669821661141,0.2624489431905234,0.10621905948021836,0.24586491567322835,-0.366780972989864,0.3392499267430327,0.08190061320657793,0.45623805783025656,0.2971837951960915,-0.010046304208905545,0.0315486538763628,-0.09570268667811788,-0.0834304899671649,-0.04133084762929584,-0.08672661758521352
RCA_he_win12,0.29038358866491926,0.24567767906446,-0.05213514877646552,0.26376109280131593,0.36032715387434927,0.003844797760943078,0.24231176957278125,0.21630870645514216,0.5498231184160057,0.15227054714423807,0.13765612328277102,0.1485853241017404,0.29625177813468784,0.8615797843692131,-0.16919075687710478,0.6243353925315871,0.2548366655291829,0.28548652296366855,0.14650279397861202,0.18264758965792716
RCA_he_win13,0.6426419330092051,-0.04031967799315585,0.41758855658488764,0.06882492813819169,0.3513985498365339,-0.3356972601215282,-0.3947485446848452,0.35718836752049643,-0.23258713008757018,0.15493217855647978,0.03421586634836428,0.15310245413356252,-0.14322631007818987,0.07196106749329717,-0.19752868050133898,-0.6878149889124116,-0.15609950622361707,0.0645821349992434,0.0967402842625991,0.6079397951858634
RCA_he_win14,0.35058180037707914,0.23500290442998292,0.18801549277217344,-0.060363029114058546,0.4177054023622662,-0.0050407456061672545,0.33835308129487973,0.22165547467003588,0.12355870602065179,0.3388937446962996,0.06182854168452512,0.08522499853735448,0.1242285578307226,0.8619640283014175,0.7245054811864873,0.6795090148786297,0.14101635697530612,-0.5158252944935757,0.143604175048366,0.29524899306599156
RCA_he_win15,0.3488320076192066,0.3629345486694841,0.16791824151279422,0.4131366870871855,0.18387076753860188,0.012784012861877357,0.4940643905072238,-0.11329691912534674,0.3664000596300582,0.2119783763816301,0.38285107861346346,0.5749563470290306,0.23182714264686727,1.1651417430597677,0.2588125443386061,0.7841257787881494,0.1094578917253419,0.2027380252953725,0.34775042950969604,0.27077043878442736
RCA_he_win16,0.07781249460999808,-0.299345564325581,-0.6098901166208435,-0.13647647864316947,-0.41506296147104893,-0.22324157304607536,-0.30512185043713036,-0.5381680947799902,0.08272939012692655,-0.018275062812016456,-0.40570358270774265,-0.45454764435177986,-0.028998981093199844,0.07219948845672533,-0.12772951918192132,-0.6765109384753888,-0.06466639986861954,-0.3988708747692403,-0.20570455334788307,-0.36939596500502236
RCA_he_win17,0.3573613040596819,-0.05566175903119497,0.5917863872490006,0.9133554044729324,0.34335461562717906,0.3822804555151482,0.34014295036360503,0.16349874716700405,0.42114442418285913,0.18918178720170511,0.28992945043664986,0.4501505698511436,-0.04959880574408831,-0.12051964087762637,0.10602692407790658,-0.11283986649685215,0.117645330924304,0.05065755160322463,0.0041112769235321185,0.09249632017224609
RCA_he_win18,0.796272674807556,0.22480678134660112,0.37182435465592567,-0.10507571266459748,0.35393371966827264,0.05875000169623259,0.5391972458919938,0.08281576161441241,0.1558914629216131,-0.17063495481077431,0.3965236649418279,0.40811980714428975,0.401324673540763,-0.005080840884174383,0.2486277587138159,-0.2140308976232849,0.1155756013268495,0.08691539737544204,0.3417386525838225,-0.06859409519088579
RCA_he_win19,-0.8091787651852855,-0.13399120165143008,-0.14541671113628524,0.023304599087286833,0.11629303297133484,-0.8044286120178188,-0.0217923428134513,-0.0102416389373054,0.2573941483343695,-0.2490387208029439,0.5068540570512694,0.36212679106402207,-0.017862761892556887,-0.4779480786346736,-0.37174047445174646,0.248872906031388,-0.07744922311912897,-0.267192055077637,-0.15366871328842327,-0.013296466704636956
RCA_he_win20,0.11126936165129545,0.16702172618686506,0.3424301144372744,0.18182978327738206,0.1578975449979013,0.490530711190015,-0.33881493620726616,-0.030923753401420465,-0.09262966729665917,0.12243873417791287,0.03339784076624626,-0.21486302947830355,-0.15641459289025664,0.4962558266849542,-0.035433820389545755,-0.13387177898861957,0.12199931408759308,0.09484630679940527,-0.0006071031910180463,0.4341713679704869
RCA_he_win21,0.5818964560965081,-0.1359335927706404,0.13637922017927162,0.145550405015518,0.41155148497382743,0.3361996096897575,0.08564433107780442,0.09407422850892617,0.533375683616313,-0.11038195966404693,0.12876325995878288,0.19465495849553513,0.033561153805109184,0.3909641783360641,-0.008103626173611291,0.09345670155478486,0.28891735580088623,0.40377169563051296,0.05569666884227855,-0.046753835441688305
RCA_he_win22,0.035190635126895214,0.08140762570668682,0.3162427591923498,0.3783762285939459,0.08809336579403257,-0.07540053046362387,0.13509432452488426,-0.11482689479212865,-0.0851390159008675,0.1691169027422275,0.015040597406594464,0.05122046352741828,0.1431454837316375,0.3786979906718616,-0.017524667404798,0.46195713600941435,-0.010413856802188811,-0.1184173200591713,0.14623319191342568,0.22370407198343517
RCA_he_win23,-0.4505654392401829,-0.014208357662026706,0.13848234419265473,0.0695487860853126,-0.25874941814064384,-0.35312372490143795,-0.4474607560961441,0.2334782643037005,-0.44955545961315463,-0.223340834646172,-0.46311366380419533,0.1701300848855941,-0.04262905691143703,-0.8439698298219902,-0.5344422275421781,-0.3341200128184103,0.020508998157117486,-0.2045202956475777,-0.11527211097006233,0.30343940091318494
RCA_he_win24,0.09562210632410083,0.20372607311941357,0.5783066407024585,0.34159221674195733,0.3575029077906247,-0.13836082194356683,0.062491257713754605,0.07462884563503835,0.4348840008991543,-0.13042995702060498,0.2355868999800914,0.2618329723046897,0.4290568013011858,1.2204222776867557,-0.12328984024071524,0.21106730742107901,0.0431461872837456,-0.21877267333954148,0.1566360988749835,0.6746231433942806
RCA_he_win25,0.010430512637367832,0.1848160463675913,-0.18118794952519277,-0.07176533257696881,0.2397443804587856,0.3010747147403359,0.2578851120995457,0.03292537780322133,-0.0032079732336402003,0.27863030556413954,-0.021721282070753987,0.0866408899843801,-0.04739590816749096,0.12578081108812278,-0.06889053111385432,-0.08651347958688502,-0.011051825663327363,0.28153042087353947,0.028446422823717576,-0.2571466096081126
RCA_he_win26,-0.0882952859123591,-0.2263853683552895,0.029459388977765153,-0.07148039117582403,-0.19063663909173548,-0.5355792150764155,0.0031364766504619907,0.012644946068609096,-0.005394447805407104,-0.31381954958420555,0.2279142484702811,-0.3045153134101322,0.04251930125126134,-0.42335605378416985,-0.47807948654755195,-0.42941299557123996,-0.09013498900895216,0.15578013148268652,-0.172131097854446,-0.14025888701839367
RCA_he_win27,0.03592972142732839,0.09853677821292474,0.36469196926071396,0.10077348988939874,-0.026573292959748803,0.3172813520890521,-0.14141226647028748,0.13730527335252177,0.21421001714160923,0.12150076549172892,0.17095026697485458,-0.1535784662433224,0.1450820036310466,1.0745692978420207,-0.06782078773498446,0.2466265430193553,-0.0541155703464008,-0.16569123185597975,-0.0025535464562559083,0.31246865821855896
RCA_he_win28,0.2362416564077073,0.19342985250342384,0.08608815675828003,-0.10899214277756397,0.09309831781204647,0.025909557848758258,-0.32287995275109876,0.24588411161651563,0.13310349955701528,0.6090033912113629,-0.027182298021713305,0.1950991084975852,-0.17183756819158708,0.6017036115370489,-0.3157721976471912,-0.20584740298874732,-0.02398402815221241,-0.26972001434371784,-0.03255626553154912,0.0957765605517728
RCA_he_win29,-0.39846363308766714,0.16484949548586936,-0.04929349219677708,-0.1499929266808812,-0.04299132727098255,-0.45428595924112664,-0.013962609872025218,-0.10161640661020989,0.17559040914186647,0.10840873822900414,-0.29676061781801666,0.07802488471586465,0.01231182562585761,0.08149467883137461,0.2989340900636004,0.3718354134846027,-0.10126678288961388,0.23961480053138726,-0.14741432628066847,-0.1372451352764414
RCA_he_win30,-0.36604613654032003,-0.0573007553049008,-0.46679687989367646,0.14433818977726237,0.13197190390288238,-0.4632662611986401,-0.14265345262850967,0.20076206006346148,0.36434805967004014,-0.10110764438897649,0.11388474728740909,-0.2105209437490609,0.021771068935478213,0.33226842957839103,0.18907933995541426,0.4159556641426651,0.1134641938099426,-0.30335602113770266,-0.013707936483474886,-0.20460787563631527
RCA_he_win31,-0.13366146287805533,-0.2751181120360329,0.46249034146305606,-0.19336008516460837,0.12478175145752596,0.20151471321828276,0.04662353111861739,0.016508304504335443,-0.34951740689599353,0.00269310361416573,0.1857647369066201,0.0369110037806035,0.15024487790824287,0.18640676733448497,0.384811485229525,0.39301960244377504,0.2389610281996718,0.28893873799380987,0.09131450046521288,-0.1034891751044063
RCA_he_win32,0.12380529733852197,-0.1155316448613609,0.27789745913024294,0.2260193101964432,0.3616540326343371,0.05839914612350457,-0.008931987446419386,-0.02654839186397244,0.009614401408238618,-0.2913747827288635,-0.03971127181752751,0.20039181786883017,-0.1669944659442061,0.2030929957192777,0.3979661230363314,0.2478298990046994,-0.40375729315317604,-0.5211828729878624,0.1602800990893168,-0.328017754174655
RCA_he_win33,0.1985952359713221,0.3036771589163107,-0.031564086893946235,0.47266110419291957,0.01605425477600173,-0.3409780374478336,0.06711747156073095,-0.04281536780494779,0.3845966687599346,0.32026639803771606,-0.021943259721269544,-0.057053524209078596,0.14973374762857442,0.40591523615252456,0.4359277633919319,0.594303815560547,0.1118154347541698,-0.07613388749017101,0.5247746505985605,0.04630930384951701
RCA_he_win34,0.3684504089318076,-0.12433581000950217,-0.25740747503608896,0.3787568940556056,-0.37006954990244,-0.27029560533381464,-0.18405402672528826,-0.026818923594851777,-0.1866216673025095,-0.258802983710412,-0.01833003266308631,-0.21022994469066014,-0.0003266998057761478,-0.1381924135223073,0.012154635145421217,-0.5397064992032923,-0.18580003014839344,0.038122382628680944,0.018424849774698694,0.34556609198376553
RCA_he_win35,0.24031174988648288,-0.08554927669607175,-0.425672062953598,0.4181063316584201,-0.03170445437215194,0.41757558099352515,0.07095427822267147,0.05207233634214155,-0.25899241316815247,0.10335780075764495,0.15410198220741422,-0.25341913298296764,0.07570387906722353,0.22015986480959168,-0.36810459041514215,0.024211878694480146,-0.13888629479277806,-0.16052910457170488,0.011010009966219697,-0.36459030455525304
RCA_he_win36,0.11717199866064482,0.4931362057647851,-0.09814704193273875,0.28791340832973056,-0.07541368306626589,-0.25804868125286323,0.029315697887649303,0.02416880249016116,0.5470861160745751,0.16155536724637803,0.3830951776204035,0.125112500687323,0.2948267893151222,0.1631531695010336,0.3690096428307832,-0.17848385325693686,0.2132304664696136,-0.009471190567644732,0.07516207882331684,0.21418940562025515
RCA_he_win37,-0.11797958323326183,0.06623114012530386,0.250855762271222,-0.10195464479995217,-0.264677569961513,0.4111634675478467,0.22765124011272753,-0.08218318729343904,-0.11350461028236833,-0.0598983575762745,0.24492178741909945,0.008401547228742177,-0.03524845144210353,-0.5616616859973972,-0.1672468420818162,-0.11677711225236241,0.055697696367670906,0.33669074631557633,-0.08277121300701763,-0.027104091672698047
RCA_he_win38,-0.03528689626048835,-0.17215835450228406,-0.19064787162139632,-0.33407910543119873,-0.3781578202409578,-0.45661341613841294,0.13530757271976093,-0.15394181787041483,-0.20691876981586751,-0.02336167036829509,-0.27009434321164727,0.0719902600039579,0.0129416913908483,-0.6194460168828261,-0.057906805236258525,-0.0598256392428009,0.37786417491824703,0.05770578687002282,-0.04799801080178912,-0.4424446497060852
RCA_he_win39,0.33588469188286957,0.10299868105136392,0.11240386012215794,-0.401093148331303,0.3084760027871114,0.33791329428378875,0.053596005533304666,0.09323956183548171,0.25258040239599344,0.04864683987021013,0.18498382061868965,0.07332607501334046,0.016325148966861262,-0.06897421269036516,0.4183086494693059,-0.1604817484153169,0.24916810080864654,0.4277975335746009,0.1860769460589548,0.57686506156407
RCA_he_win40,0.09609513177435484,0.1825522826591718,0.029786214570153766,0.37699236480321263,0.38115982194194464,0.36561753101230543,0.30342249215073325,0.03789972235419302,0.07962417757406175,-0.08904633951748464,0.09613633407336071,-0.13764094371533314,0.0416026583438828,0.2326199188678293,-0.09517956128329234,-0.32250747058764584,0.15717031049151173,0.030160768449994192,-0.026333036312369558,-0.6133674450858486
RCA_he_win41,0.16562787240565788,-0.16149941642817292,-0.1528530304973068,-0.24872707377188907,0.0080905665652443,-0.8107238740378133,0.0698080103443867,-0.04569105909833601,-0.46667084386373947,-0.014250681305807084,-0.39796992583038293,-0.0927416421881303,-0.3429805453673427,-0.017654941615596942,-0.2415571680142716,-0.10192202143040209,-0.03758944709202383,0.3485495940291176,0.04122496894294542,0.2363153007043302
RCA_he_win42,0.23006523015964117,0.004998033479861373,-0.1679920767290678,-0.10386851773866126,0.037455745115935815,-0.17430340797088828,-0.1367991846406362,0.026378601466033685,-0.033911851212506006,0.12742041928604672,0.05158846383506029,-0.03044727757190353,0.13357736582436194,-1.1804735032293878,-0.21347359744631442,-0.3619546191847372,0.11937223368879267,-0.0553476771990541,-0.0314047408884026,0.11560270113016599
RCA_he_win43,0.4141471142128728,0.025718339638276803,0.49762301362134403,-0.005137501297988908,0.4243653548417324,-0.023866584274268195,0.3037190119185356,0.08365491206602185,0.03404723375033943,0.022601632658950155,-0.04834753009381748,0.4443527187143336,0.022137228324631646,-0.033150819283216254,0.19801868704638914,0.3852690999553967,3.448601356494715e-05,-0.16098717496103834,0.20491407340222711,0.15788967669479534
RCA_he_win44,0.8117757812709552,0.2524908686751323,0.39941945764559644,0.013624051588132444,0.21466935030365167,0.13759556675416557,-0.027657753439619265,0.21419485372909527,0.08394271016736671,0.5183338557789994,-0.018297109869231346,0.14384629152483866,0.047653967364170394,0.2739973760563991,0.4632174830121733,0.5591545617802958,0.1895854174123282,0.4329219966366235,0.049834416299382164,0.5190279114099162
